,Tweet,Create_Date,Geo,id
1964,Russia approves legislation allowing troop deployment in Ukraine's rebel regions https://t.co/LjeVtH6mda https://t.co/kAekiY1CMy,2022-02-22 13:41:01+00:00,,1.50E+18
1965,@Nebraskangooner Imagine when Bitcoin is down 100% 😉,2022-02-22 13:42:51+00:00,,1.50E+18
1966,What do you think? Are we still holding? https://t.co/ysJCR2pNaF,2022-02-22 13:44:49+00:00,,1.50E+18
1967,"The former New York City mayor and Democratic presidential candidate points to the recent recall of three school board members in San Francisco while making his argument in Bloomberg News.

https://t.co/BaZ8mPBXqe",2022-02-22 13:45:04+00:00,,1.50E+18
1968,"@naima @marclamonthill damnnnn! 😂😂😂
I guess she lost the case",2022-02-22 13:45:06+00:00,,1.50E+18
1969,"The comments from Lavrov come amid reports that Russian troops have moved into two breakaway territories in Ukraine. 

https://t.co/0liEWUYzJY",2022-02-22 13:49:06+00:00,,1.50E+18
1970,RT @BBGVisualData: More than 120 delegations have competed in the Winter Games since their inception in 1924. But only 45 delegations — 35%…,2022-02-22 13:50:10+00:00,,1.50E+18
1971,The best thing VW could do is list Porsche separately. Now that might happen. @chrismbryant takes a look https://t.co/3YRgnNtZ0l via @bopinion,2022-02-22 13:53:04+00:00,,1.50E+18
1972,"Big Tech won't be off the hook in China until the campaign against Covid becomes a distant memory, says @shuli_ren https://t.co/OUUWnXQEBx via @bopinion",2022-02-22 13:53:04+00:00,,1.50E+18
1973,"Hong Kong Chief Executive Carrie Lam says it will take about seven days to get the city's population of more than 7 million people tested.

https://t.co/7n463L0FvV",2022-02-22 13:53:04+00:00,,1.50E+18
1974,"The marijuana industry may see a slowdown coming out of the pandemic, but this money manager sees optimism in Gen Z habits https://t.co/MOKRcHgQFz",2022-02-22 13:53:05+00:00,,1.50E+18
1975,"U.K. petrol and diesel prices that have hit record highs will likely keep climbing on the back of escalating tensions over Ukraine, the RAC warns https://t.co/6lhinX2KMe",2022-02-22 13:53:05+00:00,,1.50E+18
1976,"""America's interests in stopping Russian destabilization must extend to Africa"" (@TheHillOpinion) https://t.co/pwpgN5FW8t https://t.co/9jbl5MnVIu",2022-02-22 13:57:04+00:00,,1.50E+18
1977,"The U.S. is discussing with allies whether a meeting between Secretary of State Antony Blinken and Russian Foreign Minister Sergei Lavrov scheduled for Thursday in Geneva will go ahead as planned.

Follow for live updates ⬇️ https://t.co/PPXUiN6GXf",2022-02-22 13:57:16+00:00,,1.50E+18
1978,"RT @BloombergUK: After Boris Johnson claims Chelsea owner and oligarch Roman Abramovich has faced U.K. sanctions, Labour's Chris Bryant tak…",2022-02-22 14:02:33+00:00,,1.50E+18
1979,Solidus AI Tech Raises $5.4 Million in Funding and Unveils New Partners https://t.co/WkGOKRrvXC,2022-02-22 14:02:34+00:00,,1.50E+18
1980,"RT @bopinion: The EU and U.K. propose sanctions to confront Putin.

What does this mean for the U.S., Russia, Ukraine and the rest of the w…",2022-02-22 14:03:55+00:00,,1.50E+18
1981,"UK targets wealthy Russians, banks in new round of sanctions https://t.co/lO2HIInwGJ https://t.co/TDZEjmAgaM",2022-02-22 14:05:07+00:00,,1.50E+18
1982,The former head of innovation at the FDIC asks: How can regulators oversee AI and foreign hacking if they can barely use their computers? https://t.co/PeMTqUaBlM via @bopinion,2022-02-22 14:06:03+00:00,,1.50E+18
1983,U.K. regulators are pushing banks to cut bonuses to employees whose units were burned by the collapse of Archegos last year https://t.co/w4KCouTVkE,2022-02-22 14:08:04+00:00,,1.50E+18
1984,"As U.S. businesses and consumers weather the highest inflation in four decades, some firms are already betting those cost increases will be around for longer than many economists are predicting https://t.co/vKzpOQyZNq",2022-02-22 14:08:05+00:00,,1.50E+18
1985,RT @boomer_btc: My latest article for @BitcoinMagazine just hit. Its about an emerging vulnerability in the #Bitcoin mining network as it t…,2022-02-22 14:08:19+00:00,,1.50E+18
1986,"Macy’s projects sales and earnings that outpaced Wall Street’s estimates, a sign that consumer demand will stay strong https://t.co/xSRpH7EiEZ",2022-02-22 14:09:07+00:00,,1.50E+18
1987,Top Bass aide leaves Los Angeles mayoral campaign https://t.co/ycEjWnqNjH https://t.co/BJbbAubwXL,2022-02-22 14:09:07+00:00,,1.50E+18
1988,Ethiopia’s government is open to talks with the rebel Tigray People’s Liberation Front to end a 15-month conflict https://t.co/9HskfX9nSb,2022-02-22 14:09:08+00:00,,1.50E+18
1989,Only a handful of states have a mechanism in place for people to report self-test results https://t.co/0ALyVA1H71,2022-02-22 14:10:05+00:00,,1.50E+18
1990,"RT @KamiRieck: Putin's credibility is on the line right now, says @ClaraDFMarques. 

Once you explain the history of Ukraine founded on you…",2022-02-22 14:10:51+00:00,,1.50E+18
1991,"Pompeo, facing Chinese sanctions, to travel to Taiwan https://t.co/7uyHw3167m https://t.co/TqSzncH9Lp",2022-02-22 14:13:03+00:00,,1.50E+18
1992,"""John Durham sent a message to the Attorney General and the country"" (@TheHillOpinion) https://t.co/DnYh6LTKX2 https://t.co/g1aGZQzTZv",2022-02-22 14:17:01+00:00,,1.50E+18
1993,"Stocks erased losses and flight to safer assets eased as investors bet markets can recover from an initial round of sanctions proposed by the European Union and the U.K. 

Latest: https://t.co/6eTzDhd8sG https://t.co/QUi1nbwsw9",2022-02-22 14:17:42+00:00,,1.50E+18
1994,"Goldman does it. Morgan Stanley too. And JPMorgan. Wall Street's biggest banks are betting on inflation — and making billions doing it.  

Read The Big Take ⬇️ https://t.co/cRUnrfy5VG",2022-02-22 14:17:53+00:00,,1.50E+18
1995,"The story you'll want to talk about. 

Get The Big Take in your inbox, every day https://t.co/5M6kEayglX https://t.co/vuFdN91bBI",2022-02-22 14:18:44+00:00,,1.50E+18
1996,"RT @TheBitcoinConf: Only 43 days until Bitcoin 2022!

Pay in #Bitcoin and save up to 33%. https://t.co/7iturrygaW",2022-02-22 14:19:39+00:00,,1.50E+18
1997,Twin winter storms coming to central and eastern states https://t.co/akaC7ALtl1 https://t.co/nKqQNdDmAd,2022-02-22 14:21:02+00:00,,1.50E+18
1998,"RT @wealth: The CEO of IDFC First Bank gifted $530,000 worth of his shares to his driver, trainer and helpers at home and office in an unus…",2022-02-22 14:22:30+00:00,,1.50E+18
1999,Bob Beckel dies at 73 https://t.co/eQ2w0ppxII https://t.co/HjnwA9Usj5,2022-02-22 14:25:03+00:00,,1.50E+18
2000,"💥Streaming service Sling TV now accepts #Bitcoin for payment!

Your move @Netflix  🤔",2022-02-22 14:26:35+00:00,,1.50E+18
2001,"The EU and the U.K. unveil limited sanctions against Russia, which left out the country's two biggest banks, and signal that they are ready to go further https://t.co/DsMFdmm9CY",2022-02-22 14:27:04+00:00,,1.50E+18
2002,"RT @luxury: The Hotel Lambert, a property owned by Prince Abdullah bin Khalifa al-Thani, has been bought by French billionaire Xavier Niel…",2022-02-22 14:27:17+00:00,,1.50E+18
2003,Truck convoy organizer eyes DC Beltway shutdown https://t.co/Hp9omRXV1K https://t.co/TUEtOub5vX,2022-02-22 14:29:04+00:00,,1.50E+18
2004,@fomocapdao So Russia is sanctioned…commodities go up…Russia is one of the biggest producers of commodities. 🤔,2022-02-22 14:30:28+00:00,,1.50E+18
2005,".@RepAdamSchiff: ""Any diplomatic effort is worthwhile if it can avoid war, and I think this demonstrates the president's willingness to go to any length in the hope of averting this catastrophe. I support that overture. I'm skeptical, frankly."" https://t.co/PYFflZj6fs",2022-02-22 14:31:00+00:00,,1.50E+18
2006,"""What Biden inherited — and what he must do to change course with Putin"" (@TheHillOpinion) https://t.co/fjRMIKYft7 https://t.co/fxOYEcgGQK",2022-02-22 14:33:03+00:00,,1.50E+18
2007,"🔥El Salvador’s GDP grew 10.3% in 2021
The first ever double-digit growth in GDP for El Salvador!",2022-02-22 14:36:13+00:00,,1.50E+18
2008,The breakaway Ukrainian territories at center of Russia's focus https://t.co/6ItMHqbLq9 https://t.co/EcJNC7Ll0O,2022-02-22 14:37:04+00:00,,1.50E+18
2009,"#Ethereum finds support on Tuesday, following a drop to a three-week low earlier in today’s session. https://t.co/Xhmv8gJ2GG",2022-02-22 14:37:37+00:00,,1.50E+18
2010,Russian stock offerings in London that had just started gathering pace again grind to a halt as the U.K. explores sanctions in response to Russia’s military buildup around Ukraine https://t.co/5ZQahvTvdw,2022-02-22 14:39:02+00:00,,1.50E+18
2011,"China warns nationals of ""worsening"" situation in Ukraine https://t.co/i2buMCZiOY https://t.co/XTETf94kvt",2022-02-22 14:41:05+00:00,,1.50E+18
2012,"JUST IN: Biden adviser says Russian deployments the ""beginning of an invasion"" https://t.co/S41jAa0Eoe https://t.co/RRVPHWknQV",2022-02-22 14:41:33+00:00,,1.50E+18
2013,U.S. Soccer reaches an agreement with the women’s national team to settle allegations that females were paid less than their male counterparts https://t.co/QPSFbBrmjT,2022-02-22 14:43:03+00:00,,1.50E+18
2014,@adam3us @udiWertheimer I only use HFSP to rich people or the professional class of haters on twitter. Too mean otherwise.,2022-02-22 14:43:30+00:00,,1.50E+18
2015,A top European Union official said that Russian troops had entered breakaway territories in Ukraine https://t.co/AHUt34pLwU https://t.co/7yDg5JWKKE,2022-02-22 14:45:07+00:00,,1.50E+18
2016,RT @bbgEquality: NEW: U.S. Soccer reaches an agreement with the women’s national team to settle allegations that females were paid less tha…,2022-02-22 14:45:36+00:00,,1.50E+18
2017,".@RepBrendanBoyle: ""Mr. Putin has done more to unite the NATO allies than any other person that I know of. In the years that I've been affiliated with the NATO Parliamentary Assembly and with NATO, I've never seen such unity among our allies."" https://t.co/tX75203Cde",2022-02-22 14:46:00+00:00,,1.50E+18
2018,"RT @wealth: For European expats, the best cities to live in the world are right in their backyards, according to a new ranking https://t.co…",2022-02-22 14:47:07+00:00,,1.50E+18
2019,"RT @BloombergUK: Chelsea owner Roman Abramovich and former Arsenal shareholder Alisher Usmanov should face sanctions, Labour's Margaret Hod…",2022-02-22 14:47:29+00:00,,1.50E+18
2020,JUST IN – Netflix competitor Sling TV now accepts #bitcoin as payment 🙌,2022-02-22 14:48:03+00:00,,1.50E+18
2021,"""No, Biden's Supreme Court justice will not be powerless"" (@TheHillOpinion) https://t.co/M5RZ8vkxst https://t.co/g95NdSuUL5",2022-02-22 14:49:04+00:00,,1.50E+18
2022,Investors are rushing back into the blank-check firm taking Donald Trump’s media company public after the launch of his social media network https://t.co/Fy4tckUo6X,2022-02-22 14:51:54+00:00,,1.50E+18
2023,"RT @luxury: The surging value of U.S. real estate created 146 new million-dollar cities in 2021, up 43% from 2020 https://t.co/nvIKQXzi8P",2022-02-22 14:52:16+00:00,,1.50E+18
2024,"The U.S. Supreme Court rejects an appeal by Energy Transfer's Dakota Access Pipeline, letting stand a ruling that required a new federal environmental analysis and left it vulnerable to being shut https://t.co/K1ZmIbONPH",2022-02-22 14:52:52+00:00,,1.50E+18
2025,"RT @bopinion: The EU and U.K. sanctions against Russia are a start, but they could go further.

""Why not deny Russia access to Swift?,"" @Ti…",2022-02-22 14:53:04+00:00,,1.50E+18
2026,"RightForge, the startup that hosts Donald Trump's social media app, is looking to capitalize on what its founders say is a desire among web users to speak without limits after big tech's crackdown https://t.co/2oE8ZX64ux",2022-02-22 14:53:05+00:00,,1.50E+18
2027,JUST IN: Kremlin says recognition of breakaway regions includes territory held by Ukraine https://t.co/BWYQoBf6Eo https://t.co/NPSo8UlRjR,2022-02-22 14:53:05+00:00,,1.50E+18
2028,"Ukrainian President Zelensky: ""We are on our land. We are not afraid of anything or anyone. We do not owe anything to anyone. We are confident of this. We have been prepared for a long time for any scenario."" https://t.co/IXmA2Frqit https://t.co/cdNwAIE8Kb",2022-02-22 14:55:00+00:00,,1.50E+18
2029,"Pompeo, facing Chinese sanctions, to travel to Taiwan https://t.co/Cxrgmrwppr https://t.co/Sqg1hY6htg",2022-02-22 14:57:05+00:00,,1.50E+18
2030,".@RepBrendanBoyle: ""There's been no shortage of diplomacy coming from the United States or coming from the West. In the end, if Vladimir Putin decides to do this, it will be entirely his fault and the fault of the corrupt kleptocratic regime that he leads."" https://t.co/FWpgG8X7OG",2022-02-22 15:01:00+00:00,,1.50E+18
2031,Finance ministry puts forward legislation to regulate #crypto investments in #Russia. https://t.co/Af5O4CbrlZ,2022-02-22 15:02:43+00:00,,1.50E+18
2032,"Felicity Ace, the ship transporting thousands of Porsches, Lamborghinis and other Volkswagen vehicles, is still on fire almost a full week after the crew abandoned ship https://t.co/AhZlipS92C",2022-02-22 15:02:54+00:00,,1.50E+18
2033,RT @mcclintock_m: Just listened to the podcast with @PeterMcCormack and @natbrunell   Holy crap. Most important thing I've listened to in a…,2022-02-22 15:04:51+00:00,,1.50E+18
2034,RT @luxury: Opening a new workshop in rural France isn’t typically a headline-grabbing event. Unless the country’s richest man is the host…,2022-02-22 15:04:53+00:00,,1.50E+18
2035,"More than 90 percent of LGBTQ+ likely voters say they are motivated to vote in the midterm elections this November, according to a new poll from GLAAD.
https://t.co/uDTiIP5LPW",2022-02-22 15:05:07+00:00,,1.50E+18
2036,"A study from Denmark, one of the countries where omicron has spread the fastest, suggests that in rare cases people can be infected by the virus variant twice https://t.co/yPv2aUDO1S",2022-02-22 15:05:09+00:00,,1.50E+18
2037,RT @luxury: It makes waterproof jackets and factory gear for workers. Now it's expanding into women's fashion — and will have a shop in Tok…,2022-02-22 15:05:32+00:00,,1.50E+18
2038,#BREAKING: Supreme Court turns away Trump's appeal in dispute with House Jan. 6 panel https://t.co/Xzp4MsfVOR https://t.co/67PwYeD4K2,2022-02-22 15:06:02+00:00,,1.50E+18
2039,"@crypto_madz for sure!
Making the right moves.",2022-02-22 15:06:57+00:00,,1.50E+18
2040,Finland plans to end all pandemic-related restrictions on restaurants as declining case numbers allow a return to a more normal nightlife https://t.co/gGOYwUsjhW,2022-02-22 15:08:16+00:00,,1.50E+18
2041,"Amendment to ""Don't Say Gay"" bill in Florida requires schools to out students to their parents within six weeks https://t.co/mCaJRrtra4 https://t.co/ppHgbaPk0R",2022-02-22 15:09:04+00:00,,1.50E+18
2042,Boris Johnson’s sanctions to punish Russia mostly target people and entities that were blacklisted years ago by the U.S. https://t.co/3I16hJSWCF,2022-02-22 15:13:04+00:00,,1.50E+18
2043,U.S. Bancorp is doubling down on its growing digital-banking operations by partnering with Microsoft to improve offerings over the internet and on mobile apps https://t.co/e1hxddPO3e,2022-02-22 15:13:04+00:00,,1.50E+18
2044,Missouri Senate candidate Eric Schmitt to host fundraiser at Trump's Mar-a-Lago https://t.co/TuXHimRwQn https://t.co/u5LKtds8LC,2022-02-22 15:13:04+00:00,,1.50E+18
2045,"The U.S. Supreme Court agreed to rejoin a divisive debate over gay and speech rights, accepting an appeal from a Colorado website designer who says she won’t create pages for same-sex weddings https://t.co/H98o0AqPF8",2022-02-22 15:14:18+00:00,,1.50E+18
2046,"RT @bbgEquality: [THREAD] Removing résumés from the hiring process can improve diversity https://t.co/4ESb4bomQk

Here’s how we know ↓",2022-02-22 15:15:24+00:00,,1.50E+18
2047,".@RepStephenLynch: ""This is about the integrity of these individual nations. This is about their sovereignty. This is about Putin's ideology of wanting to recreate some iteration of the Soviet Union."" https://t.co/7GeqjiRsxu",2022-02-22 15:16:00+00:00,,1.50E+18
2048,"""Make this the last year that millionaires stop paying into Social Security before the rest of us"" (@TheHillOpinion) https://t.co/O3YbGSuijq https://t.co/siEH6nj5xf",2022-02-22 15:17:07+00:00,,1.50E+18
2049,"Exclusive stories. Must-know details. 

Subscribe to The Big Take newsletter https://t.co/xM27sFedaC https://t.co/b7dVdV8vkQ",2022-02-22 15:17:08+00:00,,1.50E+18
2050,"Emily Paxhia is one of the longest-standing investors in marijuana. 

Here are her insights on everything from last week’s SPAC deal to the newest generation of cannabis consumers https://t.co/j4Mp3B7mnN",2022-02-22 15:19:57+00:00,,1.50E+18
2051,"Get the latest from @tiffanykary about the changes happening in the cannabis and psychedelics industries. 

The Dose comes weekly in your inbox ➡️ https://t.co/Pg3lQYDouH https://t.co/lt724QxHPT",2022-02-22 15:19:58+00:00,,1.50E+18
